t2sw,lab
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt14_img-1254.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt14_seg_pr-1255.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt15_img-1257.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt15_seg_pr-1258.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt16_img-1260.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt16_seg_pr-1261.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt17_img-1263.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt17_seg_pr-1264.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt18_img-1266.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt18_seg_pr-1267.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt19_img-1269.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt19_seg_pr-1270.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt20_img-1272.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt20_seg_pr-1273.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt21_img-1275.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt21_seg_pr-1276.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt22_img-1278.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt22_seg_pr-1279.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt23_img-1281.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt23_seg_pr-1282.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt24_img-1284.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt24_seg_pr-1285.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt25_img-1287.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt25_seg_pr-1288.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt26_img-1290.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt26_seg_pr-1291.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt27_img-1293.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt27_seg_pr-1294.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt28_img-1296.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt28_seg_pr-1297.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt29_img-1299.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt29_seg_pr-1300.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e01_tmpt30_img-1302.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt30_seg_pr-1303.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0024_1101_T2ME_corSENSE.e02_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0024_1101_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt2_img-343.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt2_seg_pr-344.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt3_img-346.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt3_seg_pr-347.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt4_img-1225.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt4_seg_pr-1225.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt5_img-349.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt5_seg_pr-350.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt6_img-1231.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt6_seg_pr-1231.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt7_img-352.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt7_seg_pr-353.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt8_img-1237.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt8_seg_pr-1237.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt9_img-355.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt9_seg_pr-356.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt10_img-1243.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt10_seg_pr-1243.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt11_img-1246.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt11_seg_pr-1246.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt12_img-1249.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt12_seg_pr-1249.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt13_img-1252.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt13_seg_pr-1252.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt14_img-1255.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt14_seg_pr-1255.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt15_img-1258.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt15_seg_pr-1258.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt16_img-1261.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt16_seg_pr-1261.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt17_img-1264.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt17_seg_pr-1264.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt18_img-1267.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt18_seg_pr-1267.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt19_img-1270.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt19_seg_pr-1270.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt20_img-1273.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt20_seg_pr-1273.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt21_img-1276.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt21_seg_pr-1276.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt22_img-1279.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt22_seg_pr-1279.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt23_img-1282.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt23_seg_pr-1282.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt24_img-1285.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt24_seg_pr-1285.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt25_img-1288.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt25_seg_pr-1288.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt26_img-1291.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt26_seg_pr-1291.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt27_img-1294.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt27_seg_pr-1294.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt28_img-1297.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt28_seg_pr-1297.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt29_img-1300.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt29_seg_pr-1300.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt30_img-1303.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt30_seg_pr-1303.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0024_1101_T2ME_corSENSE.e03_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0024_1101_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt2_img-344.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt2_seg_pr-344.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt3_img-347.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt3_seg_pr-347.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt4_img-1226.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt4_seg_pr-1225.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt5_img-350.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt5_seg_pr-350.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt6_img-1232.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt6_seg_pr-1231.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt7_img-353.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt7_seg_pr-353.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt8_img-1238.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt8_seg_pr-1237.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt9_img-356.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt9_seg_pr-356.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt10_img-1244.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt10_seg_pr-1243.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt11_img-1247.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt11_seg_pr-1246.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt12_img-1250.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt12_seg_pr-1249.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt13_img-1253.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt13_seg_pr-1252.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt14_img-1256.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt14_seg_pr-1255.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt15_img-1259.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt15_seg_pr-1258.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt16_img-1262.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt16_seg_pr-1261.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt17_img-1265.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt17_seg_pr-1264.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt18_img-1268.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt18_seg_pr-1267.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt19_img-1271.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt19_seg_pr-1270.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt20_img-1274.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt20_seg_pr-1273.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt21_img-1277.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt21_seg_pr-1276.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt22_img-1280.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt22_seg_pr-1279.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt23_img-1283.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt23_seg_pr-1282.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt24_img-1286.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt24_seg_pr-1285.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt25_img-1289.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt25_seg_pr-1288.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt26_img-1292.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt26_seg_pr-1291.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt27_img-1295.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt27_seg_pr-1294.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt28_img-1298.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt28_seg_pr-1297.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt29_img-1301.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt29_seg_pr-1300.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e03_tmpt30_img-1304.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0024_1101_T2ME_corSENSE.e02_tmpt30_seg_pr-1303.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0011_2601_T2ME_corSENSE.e01_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0011_2601_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0011_2601_T2ME_corSENSE.e02_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0011_2601_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0011_2601_T2ME_corSENSE.e03_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0011_2601_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt10_img-198.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt10_seg_pr-198.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt11_img-201.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt11_seg_pr-201.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt12_img-204.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt12_seg_pr-204.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt13_img-207.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt13_seg_pr-207.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt14_img-210.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt14_seg_pr-210.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt15_img-213.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt15_seg_pr-213.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt16_img-216.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0011_2601_T2ME_corSENSE.e01_tmpt16_seg_pr-216.nii.gz
